#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F560W  F770W  F1000W F1130W F1280W F1500W F1800W F2100W F2550W   Mact
 3  10.11 -1.63  0.01167 -4.404 3.091  4.220 12.70  0.040 0.00 28.480 22.768 22.602 22.765 22.543 22.349 22.307 22.334 22.278 22.019  0.012 
 3  10.11 -1.63  0.06164 -5.048 3.042  5.389 13.10  0.040 0.00 30.490 24.684 24.639 24.532 24.247 24.042 23.990 24.019 23.857 23.282  0.062 
 3  10.11 -1.63  0.03586 -4.911 3.036  4.995 13.20  0.040 0.86 29.691 23.783 23.735 23.662 23.356 23.132 23.072 23.093 22.918 22.322  0.036 
 3  10.11 -1.63  0.14065 -2.439 3.564  5.227 13.90  0.040 0.93 24.131 21.300 21.275 21.200 21.203 21.181 21.154 21.143 21.139 21.112  0.141 
 3  10.11 -1.63  0.01057 -4.783 3.006  4.216 14.20  0.040 0.00 30.929 24.911 24.828 24.851 24.566 24.343 24.269 24.290 24.212 23.933  0.011 
 3  10.11 -1.63  0.87252 -2.140 4.194  8.153 14.30  0.040 0.96 24.366 25.872 25.877 25.878 25.879 25.882 25.883 25.881 25.880 25.881  0.714 
 3  10.11 -1.63  0.04137 -4.850 3.059  5.087 14.40  0.040 0.00 31.294 25.531 25.449 25.428 25.165 24.959 24.910 24.945 24.849 24.485  0.041 
 3  10.11 -1.63  0.51600 -1.032 3.679  4.847 14.50  0.040 0.00 21.851 19.760 19.736 19.731 19.729 19.730 19.727 19.722 19.718 19.715  0.516 
 3  10.11 -1.63  0.28782 -1.658 3.635  5.040 14.80  0.040 0.00 23.715 21.307 21.281 21.255 21.251 21.250 21.244 21.235 21.230 21.228  0.288 
 3  10.11 -1.63  0.28834 -1.656 3.635  5.040 15.30  0.040 0.00 24.211 21.804 21.778 21.752 21.748 21.747 21.740 21.732 21.727 21.725  0.288 
 3  10.11 -1.63  0.52696 -0.993 3.684  4.834 15.40  0.040 0.00 22.651 20.593 20.571 20.566 20.564 20.565 20.562 20.556 20.552 20.549  0.527 
 3  10.11 -1.63  0.01574 -4.327 3.111  4.249 15.80  0.040 0.79 30.948 25.260 25.109 25.235 25.010 24.820 24.778 24.795 24.695 24.265  0.012 
 3  10.11 -1.63  0.43296 -1.290 3.657  4.940 15.90  0.040 0.00 23.896 21.642 21.614 21.603 21.601 21.601 21.598 21.592 21.588 21.586  0.433 
 3  10.11 -1.63  0.16030 -2.273 3.581  5.186 16.40  0.040 0.00 26.853 24.158 24.163 24.077 24.070 24.054 24.032 24.012 24.000 23.983  0.160 
 3  10.11 -1.63  0.59579 -0.728 3.717  4.754 16.80  0.040 0.88 22.928 21.017 21.001 20.996 20.993 20.994 20.990 20.984 20.980 20.977  0.596 
 3  10.11 -1.63  0.12398 -2.597 3.549  5.272 16.90  0.040 0.00 28.164 25.265 25.224 25.157 25.165 25.141 25.112 25.108 25.108 25.076  0.124 
 3  10.11 -1.63  0.76340  0.076 3.804  4.406 17.30  0.040 0.00 21.879 20.730 20.724 20.717 20.713 20.713 20.709 20.702 20.697 20.694  0.763 
 3  10.11 -1.63  0.27437 -1.697 3.633  5.049 17.90  0.040 0.89 26.267 23.828 23.803 23.773 23.769 23.767 23.760 23.750 23.745 23.743  0.274 
 3  10.11 -1.61  0.07434 -4.085 3.269  5.415  9.30  0.040 0.00 24.282 19.742 19.573 19.357 19.262 19.260 19.180 19.116 19.107 18.569  0.074 
 3  10.11 -1.61  0.05145 -5.309 2.969  5.279 10.80  0.040 0.00 28.844 22.820 22.813 22.643 22.288 22.042 21.960 21.984 21.762 21.102  0.051 
 3  10.11 -1.61  0.05263 -5.276 2.978  5.292 12.20  0.040 0.00 30.161 24.162 24.152 23.986 23.639 23.398 23.323 23.347 23.130 22.473  0.053 
 3  10.11 -1.61  0.15287 -2.332 3.574  5.194 12.60  0.040 0.00 23.200 20.460 20.458 20.371 20.365 20.347 20.323 20.304 20.292 20.272  0.153 
 3  10.11 -1.61  0.06815 -4.559 3.158  5.408 13.60  0.040 0.86 29.536 24.081 23.964 23.952 23.711 23.527 23.494 23.524 23.388 22.815  0.068 
 3  10.11 -1.61  0.30551 -1.612 3.637  5.029 14.00  0.040 0.00 22.800 20.406 20.380 20.355 20.352 20.351 20.345 20.336 20.331 20.330  0.306 
 3  10.11 -1.61  0.04197 -4.884 3.052  5.099 14.60  0.040 0.00 31.581 25.792 25.718 25.682 25.413 25.208 25.157 25.185 25.057 24.582  0.042 
 3  10.11 -1.61  0.56997 -0.832 3.703  4.783 14.90  0.040 0.00 21.751 19.831 19.814 19.810 19.807 19.808 19.805 19.798 19.794 19.791  0.570 
 3  10.11 -1.61  0.09150 -3.161 3.477  5.414 15.10  0.040 0.74 27.731 24.363 24.249 24.129 24.066 23.995 23.960 23.961 23.946 23.763  0.091 
 3  10.11 -1.61  0.27372 -1.702 3.632  5.049 15.20  0.040 0.95 23.519 21.083 21.058 21.028 21.024 21.022 21.015 21.006 21.000 20.998  0.274 
 3  10.11 -1.61  0.14600 -2.391 3.568  5.210 15.30  0.040 0.00 26.048 23.269 23.257 23.176 23.174 23.154 23.128 23.113 23.105 23.082  0.146 
 3  10.11 -1.61  0.09150 -3.161 3.477  5.414 16.30  0.040 0.00 28.972 25.840 25.739 25.571 25.548 25.507 25.467 25.457 25.471 25.429  0.092 
 3  10.11 -1.61  0.09210 -3.142 3.480  5.409 16.70  0.040 0.72 29.297 25.969 25.863 25.738 25.680 25.611 25.574 25.573 25.556 25.373  0.092 
 3  10.11 -1.61  0.56452 -0.854 3.700  4.789 16.90  0.040 0.00 23.804 21.864 21.847 21.843 21.840 21.840 21.837 21.831 21.827 21.824  0.565 
 3  10.11 -1.61  0.19418 -2.021 3.610  5.132 17.30  0.040 0.00 27.122 24.586 24.589 24.528 24.522 24.515 24.502 24.485 24.475 24.469  0.194 
 3  10.11 -1.61  0.59797 -0.722 3.717  4.750 17.50  0.040 0.86 23.654 21.737 21.720 21.715 21.712 21.713 21.709 21.703 21.699 21.696  0.598 
 3  10.11 -1.61  0.38541 -1.419 3.649  4.983 18.40  0.040 0.00 26.718 24.401 24.371 24.356 24.354 24.354 24.350 24.344 24.340 24.338  0.385 
 3  10.11 -1.59  0.20044 -1.978 3.614  5.121 11.90  0.040 0.00 21.616 19.099 19.095 19.041 19.035 19.030 19.018 19.003 18.994 18.989  0.200 
 3  10.11 -1.59  0.05601 -5.202 2.999  5.331 12.20  0.040 0.00 29.976 24.038 24.022 23.865 23.534 23.306 23.246 23.271 23.066 22.416  0.056 
 3  10.11 -1.59  0.04978 -4.932 3.030  4.985 13.60  0.040 0.71 30.340 24.420 24.377 24.285 23.971 23.745 23.678 23.699 23.507 22.878  0.035 
 3  10.11 -1.59  0.70663 -0.249 3.774  4.578 14.60  0.040 0.90 19.569 18.088 18.080 18.073 18.070 18.069 18.065 18.058 18.053 18.050  0.707 
 3  10.11 -1.59  0.08883 -3.300 3.452  5.439 14.90  0.040 0.87 27.694 24.231 24.092 23.872 23.815 23.788 23.726 23.680 23.694 23.427  0.089 
 3  10.11 -1.59  0.01148 -4.470 3.076  4.220 15.30  0.040 0.96 30.681 24.841 24.686 24.838 24.596 24.390 24.333 24.365 24.333 24.187  0.011 
 3  10.11 -1.59  0.25387 -1.763 3.627  5.061 15.60  0.040 0.80 24.253 21.774 21.757 21.717 21.712 21.708 21.699 21.687 21.680 21.677  0.254 
 3  10.11 -1.59  0.31351 -1.595 3.637  5.024 16.00  0.040 0.00 24.758 22.367 22.341 22.316 22.313 22.312 22.306 22.297 22.292 22.290  0.314 
 3  10.11 -1.59  0.07629 -3.996 3.292  5.429 16.20  0.040 0.93 30.532 25.945 25.781 25.622 25.502 25.468 25.401 25.359 25.332 24.784  0.076 
 3  10.11 -1.59  0.09322 -3.109 3.484  5.400 16.80  0.040 0.85 29.165 25.851 25.741 25.549 25.511 25.489 25.436 25.402 25.422 25.193  0.093 
 3  10.11 -1.59  0.16782 -2.222 3.586  5.174 17.80  0.040 0.85 27.597 24.878 24.876 24.794 24.790 24.773 24.750 24.733 24.723 24.704  0.168 
 3  10.11 -1.59  0.65193 -0.495 3.745  4.675 17.90  0.040 0.71 23.718 21.991 21.978 21.971 21.968 21.967 21.964 21.957 21.952 21.949  0.652 
 3  10.11 -1.57  0.38630 -1.422 3.647  4.981 11.80  0.040 0.73 19.656 17.292 17.264 17.243 17.240 17.239 17.234 17.226 17.221 17.219  0.386 
 3  10.11 -1.57  0.10596 -2.804 3.527  5.321 11.90  0.040 0.00 23.681 20.692 20.638 20.544 20.549 20.522 20.490 20.488 20.494 20.458  0.106 
 3  10.11 -1.57  0.45016 -1.249 3.658  4.918 13.20  0.040 0.00 21.092 18.845 18.817 18.806 18.804 18.804 18.801 18.795 18.791 18.789  0.450 
 3  10.11 -1.57  0.04426 -5.017 3.025  5.147 13.30  0.040 0.00 30.612 24.739 24.695 24.602 24.304 24.091 24.035 24.056 23.871 23.231  0.044 
 3  10.11 -1.57  0.01380 -4.440 3.092  4.331 13.50  0.040 0.00 29.371 23.664 23.498 23.659 23.437 23.242 23.201 23.228 23.170 22.903  0.014 
 3  10.11 -1.57  0.01682 -4.759 3.031  4.493 14.60  0.040 0.00 31.267 25.357 25.262 25.300 25.028 24.822 24.762 24.764 24.596 23.992  0.017 
 3  10.11 -1.57  0.66965 -0.421 3.754  4.647 14.80  0.040 0.00 20.623 19.090 19.082 19.075 19.072 19.072 19.068 19.060 19.055 19.052  0.670 
 3  10.11 -1.57  0.06455 -4.829 3.094  5.398 14.90  0.040 0.00 31.743 26.128 26.026 26.023 25.785 25.594 25.557 25.592 25.492 25.072  0.065 
 3  10.11 -1.57  0.16457 -2.249 3.582  5.178 17.30  0.040 0.88 27.127 24.394 24.391 24.308 24.304 24.286 24.263 24.245 24.235 24.215  0.165 
 3  10.11 -1.57  0.49397 -1.115 3.669  4.869 17.90  0.040 0.00 25.458 23.292 23.266 23.259 23.256 23.257 23.254 23.248 23.245 23.242  0.494 
 3  10.11 -1.55  0.14096 -2.447 3.561  5.223 11.30  0.040 0.00 22.186 19.364 19.341 19.266 19.268 19.246 19.219 19.208 19.202 19.176  0.141 
 3  10.11 -1.55  0.06571 -4.742 3.114  5.401 13.30  0.040 0.00 29.925 24.401 24.273 24.305 24.081 23.898 23.867 23.897 23.780 23.256  0.066 
 3  10.11 -1.55  0.16400 -2.256 3.581  5.179 13.40  0.040 0.94 23.143 20.427 20.428 20.343 20.336 20.319 20.296 20.276 20.265 20.246  0.164 
 3  10.11 -1.55  0.04474 -4.844 3.055  5.025 13.50  0.040 0.85 29.849 24.025 23.960 23.907 23.625 23.414 23.361 23.388 23.243 22.719  0.038 
 3  10.11 -1.55  0.05928 -5.177 3.010  5.374 14.40  0.040 0.00 32.112 26.209 26.188 26.038 25.719 25.497 25.440 25.466 25.267 24.622  0.059 
 3  10.11 -1.55  0.08596 -3.517 3.409  5.472 14.60  0.040 0.00 28.163 24.676 24.600 24.307 24.276 24.255 24.213 24.107 24.192 23.716  0.086 
 3  10.11 -1.55  0.82016  0.565 3.796  3.918 14.80  0.040 0.00 18.157 16.951 16.944 16.936 16.932 16.932 16.928 16.921 16.917 16.913  0.820 
 3  10.11 -1.55  0.07164 -4.231 3.233  5.400 15.80  0.040 0.00 31.148 26.303 26.137 26.026 25.883 25.833 25.771 25.749 25.699 25.140  0.072 
 3  10.11 -1.55  0.41666 -1.345 3.651  4.953 16.00  0.040 0.82 23.588 21.260 21.232 21.214 21.212 21.212 21.207 21.200 21.196 21.194  0.417 
 3  10.11 -1.55  0.40696 -1.372 3.649  4.963 16.30  0.040 0.00 24.500 22.190 22.161 22.146 22.144 22.144 22.140 22.134 22.130 22.128  0.407 
 3  10.11 -1.53  0.01761 -4.853 3.012  4.532 14.70  0.040 0.00 31.604 25.638 25.573 25.555 25.261 25.046 24.982 24.985 24.797 24.146  0.018 
 3  10.11 -1.53  0.53370 -0.979 3.683  4.821 14.80  0.040 0.00 22.016 19.952 19.929 19.924 19.922 19.922 19.919 19.913 19.910 19.906  0.534 
 3  10.11 -1.53  0.31409 -1.603 3.635  5.023 15.00  0.040 0.00 23.778 21.372 21.347 21.320 21.316 21.315 21.308 21.299 21.294 21.292  0.314 
 3  10.11 -1.53  0.33862 -1.542 3.638  5.009 15.30  0.040 0.81 23.367 20.958 20.933 20.905 20.902 20.900 20.894 20.885 20.879 20.877  0.339 
 3  10.11 -1.53  0.30195 -1.633 3.633  5.029 15.40  0.040 0.00 24.254 21.836 21.811 21.783 21.779 21.777 21.770 21.761 21.756 21.754  0.302 
 3  10.11 -1.53  0.14632 -2.398 3.565  5.207 15.60  0.040 0.00 26.366 23.569 23.554 23.474 23.474 23.453 23.427 23.414 23.406 23.381  0.146 
 3  10.11 -1.53  0.02698 -5.119 2.973  4.827 15.70  0.040 0.74 32.533 26.460 26.449 26.347 25.996 25.726 25.646 25.684 25.558 25.150  0.027 
 3  10.11 -1.53  0.36777 -1.471 3.643  4.991 15.80  0.040 0.00 24.247 21.893 21.865 21.845 21.843 21.842 21.837 21.829 21.825 21.823  0.368 
 3  10.11 -1.53  0.34468 -1.526 3.639  5.005 15.90  0.040 0.00 24.486 22.111 22.084 22.061 22.058 22.057 22.051 22.043 22.038 22.036  0.345 
 3  10.11 -1.53  0.20098 -1.985 3.612  5.120 16.10  0.040 0.00 25.832 23.308 23.308 23.251 23.244 23.238 23.225 23.209 23.199 23.194  0.201 
 3  10.11 -1.53  0.09751 -2.983 3.502  5.364 16.40  0.040 0.91 28.216 25.098 25.007 24.848 24.829 24.792 24.752 24.737 24.751 24.684  0.098 
 3  10.11 -1.53  0.21626 -1.923 3.616  5.104 17.70  0.040 0.00 27.276 24.768 24.762 24.711 24.705 24.699 24.688 24.673 24.665 24.660  0.216 
 3  10.11 -1.51  0.08966 -3.235 3.463  5.422 11.60  0.040 0.73 24.426 21.042 20.926 20.780 20.709 20.633 20.591 20.584 20.568 20.397  0.090 
 3  10.11 -1.51  0.07240 -4.171 3.246  5.400 13.10  0.040 0.71 28.221 23.327 23.189 23.026 22.863 22.788 22.714 22.688 22.609 22.029  0.072 
 3  10.11 -1.51  0.10764 -2.783 3.528  5.310 13.40  0.040 0.00 25.128 22.143 22.090 21.997 22.002 21.975 21.943 21.941 21.947 21.911  0.108 
 3  10.11 -1.51  0.01568 -4.622 3.058  4.435 13.50  0.040 0.00 29.824 23.985 23.842 23.973 23.727 23.526 23.471 23.492 23.412 23.106  0.016 
 3  10.11 -1.51  0.11653 -2.683 3.538  5.285 13.70  0.040 0.00 25.176 22.232 22.185 22.105 22.112 22.085 22.055 22.052 22.055 22.021  0.117 
 3  10.11 -1.51  0.29432 -1.658 3.631  5.034 14.20  0.040 0.00 23.115 20.684 20.660 20.630 20.626 20.624 20.617 20.607 20.601 20.599  0.294 
 3  10.11 -1.51  0.13752 -2.484 3.556  5.232 14.40  0.040 0.00 25.380 22.527 22.497 22.426 22.431 22.407 22.380 22.371 22.368 22.339  0.138 
 3  10.11 -1.51  0.26816 -1.735 3.626  5.052 14.50  0.040 0.00 23.608 21.147 21.124 21.090 21.086 21.083 21.075 21.064 21.058 21.056  0.268 
 3  10.11 -1.51  0.23016 -1.869 3.618  5.088 14.60  0.040 0.00 24.043 21.546 21.535 21.488 21.483 21.478 21.468 21.454 21.446 21.442  0.230 
 3  10.11 -1.51  0.06409 -4.864 3.085  5.396 14.70  0.040 0.81 31.285 25.526 25.462 25.391 25.108 24.894 24.840 24.872 24.729 24.230  0.064 
 3  10.11 -1.51  0.03313 -5.003 3.011  4.951 14.80  0.040 0.74 31.469 25.481 25.451 25.357 25.028 24.785 24.716 24.742 24.573 24.012  0.033 
 3  10.11 -1.51  0.01416 -4.470 3.087  4.351 15.10  0.040 0.00 31.044 25.310 25.142 25.312 25.087 24.889 24.845 24.876 24.833 24.631  0.014 
 3  10.11 -1.51  0.16533 -2.251 3.581  5.176 15.20  0.040 0.00 25.598 22.905 22.911 22.825 22.818 22.802 22.779 22.759 22.747 22.729  0.165 
 3  10.11 -1.51  0.01553 -4.604 3.062  4.427 15.30  0.040 0.00 31.579 25.749 25.599 25.743 25.501 25.298 25.244 25.269 25.206 24.957  0.016 
 3  10.11 -1.51  0.44462 -1.271 3.655  4.921 15.40  0.040 0.77 22.875 20.564 20.536 20.519 20.517 20.516 20.512 20.505 20.501 20.498  0.445 
 3  10.11 -1.51  0.28216 -1.694 3.629  5.043 15.70  0.040 0.00 24.705 22.260 22.236 22.204 22.200 22.198 22.190 22.180 22.174 22.172  0.282 
 3  10.11 -1.51  0.19962 -1.995 3.611  5.121 15.90  0.040 0.84 25.167 22.579 22.584 22.514 22.507 22.496 22.479 22.461 22.450 22.440  0.200 
 3  10.11 -1.51  0.22176 -1.903 3.616  5.098 16.20  0.040 0.00 25.728 23.222 23.216 23.165 23.160 23.154 23.143 23.128 23.120 23.115  0.222 
 3  10.11 -1.51  0.33858 -1.545 3.638  5.009 16.30  0.040 0.00 24.932 22.546 22.519 22.495 22.492 22.490 22.484 22.476 22.471 22.469  0.339 
 3  10.11 -1.51  0.71323 -0.235 3.774  4.570 16.50  0.040 0.00 21.857 20.483 20.476 20.468 20.465 20.464 20.460 20.453 20.448 20.445  0.713 
 3  10.11 -1.51  0.23555 -1.847 3.619  5.081 17.40  0.040 0.00 26.788 24.296 24.284 24.239 24.234 24.229 24.219 24.206 24.199 24.195  0.236 
 3  10.11 -1.47  0.05338 -5.066 3.015  5.165 11.40  0.040 0.84 28.293 22.359 22.334 22.201 21.878 21.650 21.587 21.610 21.409 20.760  0.045 
 3  10.11 -1.47  0.10296 -2.865 3.517  5.330 11.80  0.040 0.71 23.674 20.472 20.390 20.264 20.241 20.215 20.171 20.156 20.156 19.963  0.103 
 3  10.11 -1.47  0.14613 -2.408 3.562  5.205 13.60  0.040 0.84 23.879 21.021 20.992 20.915 20.919 20.896 20.867 20.859 20.856 20.826  0.146 
 3  10.11 -1.47  0.01778 -4.873 3.008  4.540 13.90  0.040 0.00 30.853 24.876 24.816 24.787 24.489 24.272 24.207 24.211 24.021 23.370  0.018 
 3  10.11 -1.47  0.01343 -4.409 3.097  4.309 14.00  0.040 0.00 29.793 24.115 23.952 24.104 23.884 23.693 23.654 23.678 23.603 23.266  0.013 
 3  10.11 -1.47  0.38823 -1.429 3.643  4.974 14.10  0.040 0.88 21.818 19.450 19.423 19.400 19.398 19.396 19.391 19.383 19.378 19.376  0.388 
 3  10.11 -1.47  0.12610 -2.597 3.545  5.261 14.30  0.040 0.80 25.132 22.172 22.121 22.034 22.039 22.011 21.980 21.977 21.980 21.945  0.126 
 3  10.11 -1.47  0.05840 -5.184 3.007  5.362 14.50  0.040 0.00 32.229 26.316 26.297 26.145 25.823 25.599 25.541 25.567 25.366 24.720  0.058 
 3  10.11 -1.47  0.31466 -1.611 3.632  5.022 14.60  0.040 0.00 23.398 20.977 20.953 20.923 20.920 20.918 20.911 20.901 20.896 20.894  0.315 
 3  10.11 -1.47  0.06315 -4.935 3.069  5.393 14.90  0.040 0.86 31.567 25.762 25.713 25.616 25.325 25.110 25.056 25.089 24.944 24.443  0.063 
 3  10.11 -1.47  0.01614 -4.677 3.047  4.458 15.20  0.040 0.00 31.661 25.797 25.674 25.765 25.509 25.308 25.250 25.261 25.134 24.663  0.016 
 3  10.11 -1.47  0.11804 -2.673 3.538  5.280 15.40  0.040 0.00 26.853 23.906 23.860 23.780 23.787 23.760 23.730 23.726 23.729 23.695  0.118 
 3  10.11 -1.47  0.08798 -3.355 3.439  5.440 15.70  0.040 0.00 28.859 25.568 25.472 25.237 25.204 25.164 25.123 25.064 25.106 24.868  0.088 
 3  10.11 -1.47  0.30180 -1.643 3.630  5.028 15.80  0.040 0.00 24.678 22.245 22.221 22.190 22.187 22.184 22.177 22.167 22.161 22.159  0.302 
 3  10.11 -1.47  0.20437 -1.980 3.610  5.116 16.00  0.040 0.00 25.720 23.191 23.195 23.135 23.128 23.121 23.107 23.090 23.080 23.074  0.204 
 3  10.11 -1.47  0.34713 -1.530 3.637  5.003 17.00  0.040 0.00 25.594 23.206 23.180 23.155 23.152 23.150 23.144 23.135 23.130 23.128  0.347 
 3  10.11 -1.47  0.10933 -2.760 3.530  5.301 17.80  0.040 0.92 28.892 25.886 25.829 25.728 25.730 25.702 25.669 25.666 25.672 25.636  0.109 
 3  10.11 -1.47  0.14932 -2.378 3.565  5.196 18.00  0.040 0.76 28.302 25.452 25.426 25.345 25.347 25.324 25.295 25.286 25.282 25.253  0.149 
 3  10.11 -1.43  0.49267 -1.134 3.663  4.863 13.80  0.040 0.00 21.404 19.200 19.172 19.163 19.161 19.161 19.158 19.152 19.148 19.145  0.493 
 3  10.11 -1.43  0.02703 -5.119 2.973  4.829 13.90  0.040 0.00 31.467 25.428 25.410 25.302 24.956 24.699 24.624 24.654 24.487 23.958  0.027 
 3  10.11 -1.43  0.14429 -2.430 3.559  5.210 14.30  0.040 0.00 25.146 22.311 22.288 22.214 22.217 22.194 22.166 22.156 22.151 22.123  0.144 
 3  10.11 -1.43  0.16907 -2.234 3.581  5.169 14.40  0.040 0.00 24.755 22.065 22.071 21.986 21.979 21.962 21.939 21.919 21.906 21.889  0.169 
 3  10.11 -1.43  0.47102 -1.200 3.658  4.888 14.50  0.040 0.00 22.271 20.027 19.998 19.987 19.984 19.985 19.981 19.975 19.971 19.968  0.471 
 3  10.11 -1.43  0.02200 -5.134 2.960  4.701 14.90  0.040 0.95 31.757 25.663 25.656 25.556 25.201 24.923 24.839 24.881 24.777 24.447  0.022 
 3  10.11 -1.43  0.10755 -2.794 3.524  5.308 15.00  0.040 0.00 26.755 23.753 23.701 23.605 23.611 23.582 23.549 23.547 23.552 23.515  0.108 
 3  10.11 -1.43  0.22600 -1.899 3.614  5.092 15.40  0.040 0.00 24.917 22.404 22.403 22.348 22.342 22.336 22.323 22.308 22.298 22.293  0.226 
 3  10.11 -1.43  0.53135 -0.997 3.678  4.818 16.10  0.040 0.00 23.364 21.266 21.241 21.235 21.233 21.233 21.230 21.225 21.221 21.217  0.531 
 3  10.11 -1.43  0.27500 -1.728 3.624  5.047 16.40  0.040 0.00 25.491 23.020 23.000 22.963 22.958 22.955 22.946 22.935 22.928 22.926  0.275 
 3  10.11 -1.43  0.12068 -2.653 3.539  5.273 17.20  0.040 0.00 28.602 25.658 25.614 25.534 25.542 25.515 25.484 25.480 25.482 25.448  0.121 
 3  10.11 -1.41  0.02540 -5.124 2.969  4.789 12.50  0.040 0.99 29.328 23.271 23.257 23.151 22.802 22.539 22.461 22.494 22.343 21.868  0.025 
 3  10.11 -1.41  0.15413 -2.348 3.567  5.187 13.80  0.040 0.00 24.440 21.659 21.648 21.568 21.566 21.546 21.519 21.504 21.495 21.471  0.154 
 3  10.11 -1.41  0.01006 -4.961 2.966  4.212 13.90  0.040 0.00 31.072 24.945 24.901 24.863 24.536 24.279 24.195 24.218 24.114 23.766  0.010 
 3  10.11 -1.41  0.03998 -4.771 3.075  5.056 14.20  0.040 0.00 30.897 25.196 25.091 25.106 24.858 24.646 24.601 24.653 24.632 24.532  0.040 
 3  10.11 -1.41  0.07114 -4.289 3.220  5.404 14.30  0.040 0.00 29.793 24.855 24.690 24.622 24.461 24.388 24.335 24.329 24.264 23.698  0.071 
 3  10.11 -1.41  0.12221 -2.641 3.539  5.268 14.60  0.040 0.86 25.438 22.464 22.416 22.327 22.333 22.304 22.272 22.269 22.272 22.236  0.122 
 3  10.11 -1.41  0.19705 -2.028 3.604  5.124 15.50  0.040 0.00 25.341 22.789 22.805 22.734 22.726 22.717 22.701 22.681 22.669 22.661  0.197 
 3  10.11 -1.41  0.16314 -2.281 3.575  5.176 15.60  0.040 0.00 26.072 23.345 23.346 23.259 23.253 23.235 23.210 23.190 23.177 23.157  0.163 
 3  10.11 -1.41  0.19132 -2.071 3.599  5.134 15.90  0.040 0.00 25.847 23.273 23.297 23.218 23.209 23.198 23.181 23.160 23.146 23.137  0.191 
 3  10.11 -1.41  0.23479 -1.867 3.615  5.082 18.10  0.040 0.76 27.103 24.547 24.549 24.486 24.479 24.470 24.455 24.437 24.427 24.418  0.235 
 3  10.11 -1.39  0.17804 -2.173 3.587  5.155 10.90  0.040 0.00 21.102 18.451 18.464 18.381 18.373 18.358 18.337 18.316 18.303 18.288  0.178 
 3  10.11 -1.39  0.10112 -2.904 3.510  5.335 11.90  0.040 0.00 23.930 20.878 20.816 20.700 20.700 20.669 20.633 20.631 20.637 20.600  0.101 
 3  10.11 -1.39  0.10126 -2.902 3.511  5.334 13.10  0.040 0.00 25.124 22.074 22.012 21.896 21.896 21.865 21.830 21.827 21.833 21.796  0.101 
 3  10.11 -1.39  0.39464 -1.422 3.640  4.964 13.40  0.040 0.00 21.724 19.361 19.334 19.312 19.309 19.307 19.302 19.294 19.289 19.287  0.395 
 3  10.11 -1.39  0.14855 -2.395 3.561  5.196 13.70  0.040 0.83 23.958 21.092 21.064 20.988 20.992 20.967 20.938 20.930 20.926 20.896  0.149 
 3  10.11 -1.39  0.10279 -2.877 3.514  5.327 14.10  0.040 0.00 26.061 23.021 22.962 22.851 22.852 22.821 22.786 22.784 22.789 22.752  0.103 
 3  10.11 -1.39  0.05594 -5.203 2.999  5.330 14.50  0.040 0.94 31.621 25.652 25.639 25.477 25.138 24.903 24.835 24.860 24.648 23.994  0.056 
 3  10.11 -1.39  0.02507 -5.125 2.968  4.781 14.70  0.040 0.00 32.282 26.224 26.209 26.104 25.755 25.491 25.413 25.446 25.297 24.826  0.025 
 3  10.11 -1.39  0.20206 -2.001 3.606  5.116 16.20  0.040 0.00 25.973 23.431 23.443 23.376 23.368 23.360 23.345 23.326 23.314 23.307  0.202 
 3  10.11 -1.39  0.62930 -0.615 3.726  4.703 16.90  0.040 0.00 23.207 21.465 21.452 21.447 21.444 21.444 21.440 21.433 21.429 21.426  0.629 
 3  10.11 -1.39  0.12194 -2.646 3.538  5.268 17.10  0.040 0.00 28.485 25.537 25.494 25.415 25.423 25.395 25.363 25.360 25.361 25.326  0.122 
 3  10.11 -1.39  0.50885 -1.083 3.667  4.842 17.30  0.040 0.00 24.778 22.603 22.576 22.568 22.565 22.566 22.562 22.556 22.552 22.549  0.509 
 3  10.11 -1.35  0.27338 -1.746 3.620  5.047  9.80  0.040 0.00 18.936 16.452 16.440 16.396 16.391 16.386 16.376 16.362 16.355 16.351  0.273 
 3  10.11 -1.35  0.01703 -4.784 3.026  4.503 12.40  0.040 0.00 29.130 23.206 23.120 23.142 22.864 22.656 22.596 22.596 22.415 21.772  0.017 
 3  10.11 -1.35  0.10966 -2.769 3.525  5.294 12.70  0.040 0.99 23.671 20.664 20.615 20.519 20.526 20.495 20.460 20.459 20.462 20.425  0.110 
 3  10.11 -1.35  0.02984 -5.110 2.981  4.893 13.00  0.040 0.73 29.824 23.772 23.757 23.651 23.304 23.041 22.964 22.997 22.849 22.370  0.030 
 3  10.11 -1.35  0.01279 -4.356 3.106  4.270 13.10  0.040 0.00 28.760 23.131 22.972 23.107 22.893 22.707 22.672 22.690 22.592 22.153  0.013 
 3  10.11 -1.35  0.06482 -4.809 3.098  5.399 13.20  0.040 0.82 29.661 23.949 23.872 23.823 23.549 23.341 23.292 23.321 23.171 22.627  0.065 
 3  10.11 -1.35  0.18142 -2.153 3.588  5.149 14.50  0.040 0.00 24.653 22.012 22.026 21.944 21.935 21.921 21.900 21.879 21.866 21.851  0.181 
 3  10.11 -1.35  0.03117 -5.070 2.992  4.917 15.00  0.040 0.00 32.446 26.464 26.434 26.328 25.999 25.762 25.696 25.718 25.523 24.890  0.031 
