#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F560W  F770W  F1000W F1130W F1280W F1500W F1800W F2100W F2550W   Mact
 1   9.63 -0.23  0.31674 -1.808 3.577  5.001  9.90  0.040 0.88 18.566 15.836 15.838 15.765 15.757 15.737 15.715 15.684 15.663 15.505  0.317 
 1   9.63 -0.23  0.13612 -2.676 3.497  5.181 11.30  0.040 0.73 22.388 19.198 19.172 19.013 19.013 18.970 18.939 18.891 18.897 18.585  0.136 
 1   9.63 -0.17  0.05659 -4.928 3.045  5.131 10.40  0.040 0.77 26.822 21.015 20.957 20.886 20.607 20.402 20.350 20.377 20.225 19.680  0.044 
 1   9.63 -0.17  0.03612 -4.902 3.039  4.999 12.90  0.040 0.88 29.345 23.451 23.399 23.329 23.028 22.808 22.750 22.771 22.597 21.997  0.036 
 1   9.63 -0.15  0.25165 -2.010 3.561  5.037  9.60  0.040 0.97 18.680 15.852 15.850 15.775 15.777 15.750 15.732 15.692 15.668 15.339  0.252 
 1   9.63 -0.15  0.02515 -5.125 2.968  4.783 10.30  0.040 0.00 27.881 21.824 21.809 21.704 21.355 21.091 21.014 21.047 20.896 20.422  0.025 
 1   9.63 -0.13  0.12916 -2.749 3.487  5.191  7.40  0.036 0.98 18.320 15.134 15.114 14.956 14.956 14.918 14.895 14.830 14.839 14.428  0.129 
 1   9.63 -0.13  0.32179 -1.813 3.572  4.992  8.90  0.039 0.00 18.201 15.456 15.458 15.385 15.378 15.356 15.337 15.301 15.277 15.054  0.322 
 1   9.63 -0.13  0.05340 -5.055 3.020  5.188 11.10  0.040 0.88 27.804 21.920 21.885 21.770 21.464 21.247 21.190 21.214 21.024 20.382  0.047 
 1   9.63 -0.13  0.36382 -1.701 3.579  4.961 11.80  0.040 0.88 20.209 17.486 17.489 17.416 17.408 17.388 17.368 17.334 17.311 17.117  0.364 
 1   9.63 -0.13  0.06716 -4.447 3.179  5.374 14.40  0.040 0.00 30.287 25.092 24.936 24.957 24.762 24.623 24.598 24.622 24.523 23.940  0.067 
 1   9.63 -0.11  0.04601 -5.022 3.026  5.174  9.30  0.040 0.00 26.626 20.757 20.714 20.619 20.321 20.109 20.053 20.075 19.891 19.257  0.046 
 1   9.63 -0.11  0.11496 -2.876 3.474  5.218  9.50  0.040 0.00 21.460 18.228 18.204 18.026 18.024 17.985 17.963 17.891 17.910 17.488  0.115 
 1   9.63 -0.11  0.28733 -1.910 3.565  5.011 12.20  0.040 0.00 21.744 18.951 18.952 18.877 18.876 18.851 18.834 18.794 18.769 18.459  0.287 
 1   9.63 -0.09  0.10042 -3.057 3.453  5.256  8.70  0.039 0.00 21.114 17.800 17.764 17.549 17.541 17.501 17.478 17.396 17.437 17.012  0.100 
 1   9.63 -0.09  0.05413 -5.075 3.025  5.291 10.50  0.040 0.00 27.957 22.091 22.055 21.939 21.637 21.425 21.369 21.393 21.206 20.567  0.054 
 1   9.63 -0.09  0.02485 -5.064 2.970  4.615 10.80  0.040 0.78 27.552 21.484 21.469 21.376 21.031 20.765 20.687 20.723 20.599 20.197  0.019 
 1   9.63 -0.05  0.20318 -2.209 3.544  5.076 14.10  0.040 0.00 24.393 21.474 21.471 21.384 21.392 21.362 21.348 21.294 21.268 20.740  0.203 
 1   9.63 -0.03  0.32504 -1.821 3.567  4.984 10.80  0.040 0.00 20.123 17.342 17.343 17.268 17.266 17.242 17.226 17.183 17.156 16.814  0.325 
 1   9.63 -0.03  0.27528 -1.960 3.558  5.015 11.00  0.040 0.98 19.938 17.096 17.096 17.018 17.022 16.995 16.982 16.932 16.904 16.443  0.275 
 1   9.63 -0.03  0.11435 -2.890 3.470  5.213 14.30  0.040 0.00 26.294 23.047 23.023 22.835 22.832 22.796 22.780 22.693 22.721 22.226  0.114 
 1   9.63 -0.01  0.33218 -1.806 3.567  4.979 10.50  0.040 0.86 19.183 16.378 16.379 16.303 16.303 16.278 16.264 16.217 16.189 15.784  0.332 
 1   9.63 -0.01  0.09400 -3.185 3.433  5.275 10.70  0.040 0.00 23.433 20.043 19.996 19.743 19.726 19.695 19.670 19.563 19.631 19.145  0.094 
 1   9.63  0.01  0.04713 -5.070 3.017  5.195 13.90  0.040 0.00 31.344 25.450 25.415 25.302 24.994 24.776 24.718 24.741 24.550 23.908  0.047 
 1   9.63  0.03  0.01979 -5.114 2.960  4.634 13.10  0.040 0.00 30.656 24.559 24.551 24.459 24.107 23.829 23.745 23.789 23.701 23.414  0.020 
 1   9.63  0.05  0.27528 -1.964 3.554  5.003 11.30  0.040 0.00 20.981 18.115 18.114 18.035 18.042 18.013 18.002 17.948 17.918 17.382  0.275 
 1   9.63  0.05  0.83424 -0.476 3.698  4.574 12.60  0.040 0.00 18.561 16.637 16.593 16.590 16.588 16.589 16.588 16.584 16.582 16.581  0.834 
 1   9.63  0.07  1.61754 -2.807 4.013  8.030  8.70  0.039 0.91 20.158 20.296 20.299 20.299 20.300 20.304 20.305 20.305 20.306 20.309  0.611 
 1   9.63  0.09  0.03880 -4.811 3.064  5.039 10.20  0.040 0.00 26.997 21.251 21.159 21.156 20.899 20.690 20.642 20.682 20.613 20.343  0.039 
 1   9.63  0.09  0.43796 -1.536 3.581  4.886 11.60  0.040 0.93 19.548 16.826 16.827 16.756 16.746 16.727 16.709 16.672 16.648 16.427  0.438 
 1   9.63  0.11  0.14743 -2.615 3.491  5.134  9.10  0.039 0.91 19.798 16.617 16.600 16.440 16.437 16.405 16.392 16.307 16.319 15.779  0.147 
 1   9.63  0.11  0.14269 -2.657 3.488  5.145 11.20  0.040 0.95 21.929 18.742 18.725 18.562 18.559 18.527 18.514 18.429 18.442 17.904  0.143 
 1   9.63  0.17  0.31651 -1.863 3.556  4.972  9.30  0.040 0.00 18.728 15.874 15.874 15.796 15.801 15.774 15.762 15.709 15.680 15.174  0.317 
 1   9.63  0.29  0.01219 -4.306 3.114  4.233 10.00  0.040 0.00 25.534 19.951 19.796 19.914 19.705 19.526 19.494 19.507 19.389 18.863  0.012 
 1   9.65 -0.57  0.01270 -4.349 3.107  4.265 10.50  0.040 0.00 26.142 20.519 20.361 20.493 20.280 20.095 20.061 20.078 19.977 19.526  0.013 
 1   9.65 -0.53  0.01510 -4.552 3.072  4.405 11.00  0.040 0.00 27.151 21.344 21.175 21.357 21.123 20.920 20.869 20.904 20.886 20.794  0.015 
 1   9.65 -0.51  0.76461 -0.463 3.722  4.618  7.60  0.036 0.00 13.526 11.764 11.737 11.733 11.730 11.731 11.729 11.724 11.721 11.719  0.765 
 1   9.65 -0.51  0.36529 -1.605 3.604  4.970  9.10  0.039 0.78 17.372 14.816 14.831 14.765 14.752 14.741 14.722 14.699 14.685 14.673  0.365 
 1   9.65 -0.47  0.01205 -4.294 3.116  4.224 11.20  0.040 0.85 26.454 20.755 20.628 20.706 20.467 20.269 20.222 20.237 20.125 19.653  0.012 
 1   9.65 -0.47  0.12036 -2.788 3.495  5.231 12.50  0.040 0.00 24.241 21.083 21.058 20.926 20.931 20.882 20.835 20.827 20.817 20.738  0.120 
 1   9.65 -0.45  0.07486 -3.966 3.291  5.389  9.00  0.039 0.00 23.685 19.347 19.182 18.940 18.856 18.862 18.780 18.703 18.709 18.179  0.075 
 1   9.65 -0.45  0.03157 -5.057 2.996  4.924  9.60  0.040 0.00 27.011 21.040 21.008 20.904 20.578 20.345 20.280 20.301 20.105 19.464  0.032 
 1   9.65 -0.43  0.01458 -4.505 3.081  4.375 10.70  0.040 0.00 26.731 20.964 20.793 20.974 20.745 20.545 20.498 20.532 20.507 20.380  0.015 
 1   9.65 -0.43  0.05547 -5.079 3.026  5.309 11.60  0.040 0.00 29.066 23.205 23.169 23.051 22.750 22.538 22.482 22.507 22.321 21.684  0.055 
 1   9.65 -0.41  0.11864 -2.812 3.490  5.231  8.50  0.039 0.00 20.299 17.126 17.100 16.959 16.964 16.915 16.872 16.854 16.848 16.710  0.119 
 1   9.65 -0.37  0.19856 -2.178 3.560  5.101 11.20  0.040 0.00 21.416 18.589 18.583 18.512 18.513 18.485 18.460 18.435 18.417 18.276  0.199 
 1   9.65 -0.35  0.03312 -5.004 3.011  4.951 11.20  0.040 0.00 28.480 22.552 22.509 22.423 22.112 21.889 21.829 21.848 21.657 21.012  0.033 
 1   9.65 -0.35  0.15038 -2.535 3.514  5.152 12.60  0.040 0.71 23.354 20.236 20.215 20.086 20.090 20.047 20.010 19.983 19.976 19.777  0.150 
 1   9.65 -0.33  0.32771 -1.763 3.584  5.000  7.90  0.037 0.85 16.484 13.802 13.808 13.736 13.726 13.708 13.685 13.658 13.640 13.559  0.328 
 1   9.65 -0.33  0.58222 -1.076 3.636  4.769  9.10  0.039 0.91 15.968 13.574 13.550 13.520 13.513 13.509 13.501 13.489 13.482 13.477  0.582 
 1   9.65 -0.29  0.05185 -5.182 2.998  5.272  9.40  0.040 0.00 27.126 21.181 21.163 21.013 20.682 20.452 20.391 20.416 20.211 19.561  0.052 
 1   9.65 -0.29  0.03541 -4.926 3.032  4.988 14.70  0.040 0.00 31.785 25.924 25.863 25.810 25.523 25.312 25.256 25.276 25.107 24.508  0.035 
 1   9.65 -0.27  0.01519 -4.563 3.070  4.409  8.60  0.039 0.00 24.776 18.965 18.800 18.974 18.739 18.536 18.484 18.517 18.490 18.368  0.015 
 1   9.65 -0.27  3.68045 -3.884 3.777  8.244  9.00  0.039 0.76 22.855 21.442 21.429 21.425 21.424 21.425 21.424 21.419 21.417 21.416  0.739 
 1   9.65 -0.23  0.47799 -1.381 3.605  4.864  9.40  0.040 0.00 17.622 15.092 15.096 15.041 15.028 15.018 15.001 14.980 14.967 14.957  0.478 
 1   9.65 -0.23  0.70691 -0.741 3.671  4.661 14.00  0.040 0.00 20.624 18.509 18.465 18.459 18.456 18.456 18.453 18.448 18.444 18.443  0.707 
 1   9.65 -0.21  0.01426 -4.478 3.085  4.357  9.80  0.040 0.73 25.390 19.542 19.409 19.518 19.262 19.049 18.991 19.018 18.959 18.723  0.014 
 1   9.65 -0.21  0.23251 -2.071 3.560  5.060 10.50  0.040 0.91 19.786 16.943 16.939 16.865 16.868 16.840 16.820 16.784 16.762 16.467  0.233 
 1   9.65 -0.21  0.34812 -1.731 3.581  4.981 12.10  0.040 0.00 21.199 18.513 18.518 18.447 18.436 18.419 18.398 18.368 18.348 18.226  0.348 
 1   9.65 -0.19  0.04002 -4.771 3.075  5.057  9.30  0.040 0.99 25.262 19.553 19.451 19.463 19.213 19.002 18.956 19.006 18.976 18.846  0.040 
 1   9.65 -0.19  0.03636 -4.894 3.041  5.002 10.20  0.040 0.00 27.205 21.373 21.304 21.265 20.987 20.779 20.725 20.747 20.597 20.051  0.036 
 1   9.65 -0.19  0.23890 -2.050 3.560  5.052 14.10  0.040 0.84 23.406 20.555 20.550 20.477 20.481 20.452 20.433 20.395 20.372 20.048  0.239 
 1   9.65 -0.17  0.56468 -1.164 3.622  4.788 10.80  0.040 0.00 18.479 16.036 16.017 15.981 15.972 15.967 15.956 15.942 15.934 15.928  0.565 
 1   9.65 -0.17  0.01228 -4.313 3.113  4.238 12.80  0.040 0.00 28.353 22.762 22.608 22.728 22.518 22.338 22.305 22.319 22.204 21.691  0.012 
 1   9.65 -0.15  0.09897 -3.080 3.452  5.267  9.40  0.040 0.87 21.432 18.046 17.993 17.749 17.731 17.698 17.662 17.575 17.628 17.213  0.099 
 1   9.65 -0.15  0.03742 -4.858 3.051  5.019  9.70  0.040 0.00 26.614 20.816 20.738 20.715 20.446 20.241 20.190 20.216 20.088 19.610  0.037 
 1   9.65 -0.15  0.26410 -1.972 3.563  5.029 11.10  0.040 0.00 20.800 17.994 17.993 17.919 17.919 17.893 17.875 17.836 17.812 17.513  0.264 
 1   9.65 -0.13  0.07769 -3.751 3.334  5.362  9.00  0.039 0.00 23.147 19.173 19.031 18.756 18.686 18.692 18.612 18.518 18.560 18.054  0.078 
 1   9.65 -0.13  0.02219 -5.133 2.961  4.706  9.60  0.040 0.94 26.456 20.363 20.356 20.256 19.901 19.623 19.539 19.582 19.476 19.143  0.022 
 1   9.65 -0.13  0.19501 -2.243 3.543  5.090 10.90  0.040 0.00 21.278 18.354 18.348 18.264 18.272 18.240 18.224 18.176 18.154 17.713  0.195 
 1   9.65 -0.11  0.03070 -5.086 2.988  4.909  9.10  0.039 0.78 25.884 19.854 19.834 19.728 19.386 19.132 19.058 19.087 18.921 18.386  0.031 
 1   9.65 -0.11  0.16189 -2.482 3.513  5.129 11.40  0.040 0.94 21.701 18.621 18.610 18.486 18.489 18.454 18.434 18.375 18.367 17.920  0.162 
 1   9.65 -0.09  0.03350 -4.991 3.014  4.957 11.10  0.040 0.92 27.697 21.748 21.710 21.618 21.299 21.070 21.007 21.027 20.836 20.200  0.034 
 1   9.65 -0.07  0.05126 -4.819 3.062  5.036 10.90  0.040 0.75 27.340 21.521 21.455 21.400 21.114 20.896 20.842 20.875 20.745 20.285  0.039 
 1   9.65 -0.05  0.13490 -2.707 3.488  5.173  8.80  0.039 0.00 20.337 17.162 17.145 16.988 16.987 16.953 16.936 16.860 16.870 16.377  0.135 
 1   9.65 -0.03  0.91208 -0.230 3.736  4.519 10.10  0.040 0.00 15.445 13.789 13.758 13.755 13.754 13.755 13.754 13.750 13.748 13.748  0.912 
 1   9.65 -0.01  0.43159 -1.537 3.584  4.891  7.40  0.036 0.99 15.268 12.587 12.589 12.521 12.510 12.493 12.474 12.441 12.419 12.251  0.432 
 1   9.65  0.01  0.19183 -2.287 3.533  5.085  9.70  0.040 0.00 20.187 17.220 17.218 17.117 17.122 17.091 17.079 17.015 16.993 16.419  0.192 
 1   9.65  0.01  0.52608 -1.307 3.602  4.822 14.10  0.040 0.00 22.138 19.589 19.587 19.536 19.521 19.511 19.494 19.472 19.458 19.448  0.526 
 1   9.65  0.05  0.02637 -5.121 2.972  4.813  8.90  0.039 0.00 26.472 20.426 20.410 20.303 19.956 19.696 19.621 19.651 19.490 18.979  0.026 
 1   9.65  0.09  0.05292 -5.152 3.006  5.283 14.10  0.040 0.00 31.750 25.830 25.807 25.665 25.343 25.118 25.059 25.084 24.884 24.237  0.053 
 1   9.65  0.11  0.01122 -4.559 3.056  4.219 10.70  0.040 0.00 26.868 21.015 20.864 21.008 20.764 20.560 20.501 20.529 20.489 20.321  0.011 
 1   9.65  0.13  0.10271 -3.042 3.448  5.231 14.10  0.040 0.00 26.476 23.141 23.106 22.880 22.870 22.835 22.818 22.717 22.770 22.268  0.103 
 1   9.65  0.15  0.14313 -2.657 3.486  5.142 10.70  0.040 0.00 22.114 18.931 18.915 18.754 18.752 18.720 18.707 18.622 18.634 18.093  0.143 
 1   9.65  0.29  0.14629 -2.635 3.487  5.132 14.60  0.040 0.72 25.572 22.346 22.324 22.144 22.139 22.106 22.092 22.002 22.026 21.497  0.146 
 1   9.67 -0.65  0.01172 -4.386 3.095  4.220  9.70  0.040 0.00 25.435 19.745 19.581 19.737 19.517 19.326 19.286 19.310 19.241 18.925  0.012 
 1   9.67 -0.59  0.09254 -3.195 3.447  5.335 10.40  0.040 0.90 22.760 19.331 19.254 19.011 18.985 18.947 18.891 18.842 18.878 18.611  0.093 
 1   9.67 -0.55  0.48874 -1.281 3.628  4.865 14.10  0.040 0.96 21.378 18.950 18.931 18.896 18.889 18.885 18.876 18.863 18.856 18.852  0.489 
 1   9.67 -0.53  0.14223 -2.583 3.515  5.182 10.00  0.040 0.00 21.228 18.159 18.139 18.037 18.044 18.001 17.960 17.952 17.939 17.895  0.142 
 1   9.67 -0.51  0.01646 -4.525 3.077  4.389 10.20  0.040 0.90 25.741 19.915 19.768 19.904 19.660 19.457 19.404 19.427 19.352 19.034  0.015 
 1   9.67 -0.49  0.03303 -5.007 3.010  4.949 14.30  0.040 0.00 31.587 25.657 25.614 25.527 25.216 24.992 24.932 24.951 24.760 24.114  0.033 
 1   9.67 -0.47  0.03145 -5.061 2.995  4.922  9.60  0.040 0.00 27.021 21.047 21.016 20.911 20.584 20.350 20.285 20.306 20.110 19.471  0.031 
 1   9.67 -0.45  0.57950 -1.049 3.643  4.768 14.40  0.040 0.00 21.792 19.478 19.445 19.427 19.422 19.420 19.414 19.405 19.400 19.396  0.580 
 1   9.67 -0.43  0.02405 -5.128 2.966  4.755  7.10  0.034 0.00 24.690 18.621 18.609 18.505 18.154 17.887 17.807 17.843 17.704 17.267  0.024 
 1   9.67 -0.43  0.02776 -5.110 2.961  4.632 10.10  0.040 0.71 26.900 20.836 20.822 20.723 20.375 20.108 20.030 20.066 19.935 19.508  0.020 
 1   9.67 -0.43  0.05687 -5.077 3.028  5.327 14.10  0.040 0.00 31.564 25.709 25.673 25.555 25.256 25.045 24.990 25.015 24.832 24.204  0.057 
 1   9.67 -0.41  0.08793 -3.347 3.417  5.345  9.70  0.040 0.00 22.837 19.384 19.321 19.043 19.017 18.992 18.957 18.847 18.926 18.447  0.088 
 1   9.67 -0.41  0.23160 -2.033 3.572  5.071 10.10  0.040 0.84 19.394 16.614 16.611 16.539 16.535 16.510 16.485 16.461 16.444 16.354  0.232 
 1   9.67 -0.41  0.02747 -5.118 2.975  4.839 10.50  0.040 0.79 27.333 21.270 21.257 21.152 20.802 20.536 20.457 20.493 20.352 19.904  0.027 
 1   9.67 -0.41  0.01891 -5.009 2.981  4.593 11.60  0.040 0.00 28.892 22.843 22.817 22.745 22.417 22.165 22.091 22.119 21.992 21.559  0.019 
 1   9.67 -0.39  0.14982 -2.534 3.515  5.154 10.90  0.040 0.89 21.415 18.325 18.306 18.192 18.199 18.156 18.119 18.098 18.086 17.927  0.150 
 1   9.67 -0.39  0.79426 -0.407 3.727  4.601 11.30  0.040 0.84 16.722 14.867 14.835 14.830 14.827 14.828 14.825 14.820 14.817 14.815  0.794 
 1   9.67 -0.37  0.26365 -1.935 3.576  5.043 11.40  0.040 0.93 20.322 17.596 17.598 17.524 17.515 17.494 17.470 17.444 17.425 17.338  0.264 
 1   9.67 -0.37  0.02935 -5.112 2.980  4.882 14.50  0.040 0.00 32.050 26.032 26.010 25.900 25.558 25.309 25.237 25.263 25.079 24.492  0.029 
 1   9.67 -0.35  0.03912 -4.800 3.067  5.044 10.50  0.040 0.00 27.270 21.536 21.441 21.443 21.188 20.978 20.931 20.974 20.918 20.694  0.039 
 1   9.67 -0.35  0.93302 -0.026 3.774  4.474 10.80  0.040 0.00 15.634 14.242 14.231 14.227 14.225 14.226 14.224 14.219 14.217 14.216  0.933 
 1   9.67 -0.35  0.22094 -2.091 3.565  5.080 11.20  0.040 0.00 21.197 18.406 18.404 18.332 18.329 18.304 18.279 18.253 18.234 18.099  0.221 
 1   9.67 -0.33  0.27378 -1.911 3.575  5.034 10.10  0.040 0.71 19.203 16.434 16.433 16.360 16.355 16.332 16.308 16.281 16.262 16.124  0.274 
 1   9.67 -0.33  0.08295 -3.539 3.381  5.364 11.80  0.040 0.00 25.417 21.765 21.659 21.363 21.317 21.307 21.249 21.143 21.218 20.733  0.083 
 1   9.67 -0.33  0.70360 -0.714 3.679  4.659 14.30  0.040 0.98 20.158 18.071 18.029 18.024 18.021 18.021 18.018 18.013 18.010 18.008  0.704 
 1   9.67 -0.31  0.38005 -1.622 3.591  4.950  8.50  0.039 0.82 16.781 14.139 14.148 14.078 14.066 14.051 14.030 14.003 13.986 13.922  0.380 
 1   9.67 -0.31  0.03080 -5.083 2.989  4.911 11.50  0.040 0.00 28.977 22.986 22.958 22.851 22.518 22.278 22.210 22.233 22.040 21.416  0.031 
 1   9.67 -0.29  0.06395 -4.716 3.116  5.371 11.00  0.040 0.00 27.559 22.043 21.912 21.949 21.726 21.543 21.514 21.543 21.427 20.906  0.064 
 1   9.67 -0.29  0.10258 -3.011 3.465  5.266 11.20  0.040 0.00 23.498 20.229 20.193 20.006 20.002 19.953 19.914 19.873 19.887 19.640  0.103 
 1   9.67 -0.29  0.01314 -4.385 3.101  4.292 11.90  0.040 0.00 27.633 21.977 21.816 21.961 21.744 21.555 21.518 21.539 21.452 21.063  0.013 
 1   9.67 -0.27  0.13012 -2.724 3.494  5.197  9.50  0.040 0.00 21.081 17.925 17.905 17.764 17.767 17.725 17.692 17.652 17.650 17.373  0.130 
 1   9.67 -0.27  0.33002 -1.767 3.581  4.995 10.10  0.040 0.00 19.287 16.608 16.613 16.542 16.531 16.514 16.492 16.464 16.445 16.346  0.330 
 1   9.67 -0.27  0.05380 -5.173 3.002  5.297 12.30  0.040 0.00 30.004 24.073 24.054 23.905 23.578 23.351 23.292 23.317 23.115 22.466  0.054 
 1   9.67 -0.25  0.11871 -2.828 3.483  5.220  8.70  0.039 0.00 20.541 17.344 17.319 17.161 17.163 17.119 17.086 17.041 17.046 16.754  0.119 
 1   9.67 -0.25  0.01285 -4.293 3.116  4.223  9.70  0.040 0.94 24.531 18.930 18.774 18.898 18.687 18.506 18.473 18.488 18.377 17.882  0.012 
 1   9.67 -0.25  0.02173 -5.135 2.959  4.693 10.90  0.040 0.00 28.507 22.416 22.408 22.308 21.953 21.677 21.593 21.635 21.526 21.181  0.022 
 1   9.67 -0.25  0.18826 -2.272 3.544  5.107 12.00  0.040 0.00 22.451 19.526 19.516 19.438 19.445 19.412 19.390 19.355 19.335 19.025  0.188 
 1   9.67 -0.23  0.45402 -1.444 3.600  4.884 11.20  0.040 0.94 18.906 16.332 16.342 16.279 16.265 16.254 16.234 16.210 16.195 16.169  0.454 
 1   9.67 -0.23  0.18499 -2.299 3.540  5.110 11.30  0.040 0.00 21.818 18.874 18.865 18.781 18.789 18.755 18.733 18.695 18.676 18.344  0.185 
 1   9.67 -0.21  0.07846 -3.723 3.342  5.369 10.70  0.040 0.00 24.778 20.862 20.725 20.444 20.377 20.382 20.304 20.207 20.257 19.756  0.078 
 1   9.67 -0.21  0.02771 -5.117 2.975  4.845 11.10  0.040 0.00 28.662 22.629 22.610 22.501 22.157 21.902 21.828 21.857 21.684 21.138  0.028 
 1   9.67 -0.21  1.22142  0.723 3.774  3.844 11.50  0.040 0.00 14.463 13.072 13.060 13.056 13.054 13.056 13.054 13.050 13.047 13.047  1.221 
 1   9.67 -0.21  0.16687 -2.433 3.523  5.129 12.70  0.040 0.00 23.552 20.528 20.518 20.414 20.419 20.384 20.360 20.316 20.301 19.953  0.167 
 1   9.67 -0.19  0.04524 -5.037 3.022  5.164  7.10  0.034 0.00 24.463 18.581 18.540 18.440 18.138 17.923 17.866 17.888 17.700 17.059  0.045 
 1   9.67 -0.19  0.02326 -5.130 2.963  4.734 12.20  0.040 0.00 29.796 23.720 23.709 23.606 23.254 22.983 22.902 22.940 22.810 22.403  0.023 
 1   9.67 -0.17  0.47332 -1.406 3.601  4.867  9.60  0.040 0.00 17.884 15.331 15.338 15.280 15.265 15.254 15.236 15.213 15.199 15.188  0.473 
 1   9.67 -0.17  0.13073 -2.730 3.490  5.190 10.90  0.040 0.00 22.495 19.326 19.306 19.156 19.157 19.118 19.092 19.036 19.040 18.665  0.131 
 1   9.67 -0.17  0.68111 -0.835 3.658  4.683 14.40  0.040 0.00 21.257 19.046 19.005 18.995 18.990 18.990 18.986 18.979 18.975 18.972  0.681 
 1   9.67 -0.15  0.01644 -4.713 3.040  4.474 10.20  0.040 0.00 26.752 20.867 20.756 20.824 20.561 20.358 20.299 20.306 20.162 19.634  0.016 
 1   9.67 -0.15  0.13585 -2.687 3.493  5.177 11.00  0.040 0.00 22.487 19.332 19.315 19.169 19.170 19.132 19.109 19.050 19.052 18.655  0.136 
 1   9.67 -0.13  0.03910 -4.800 3.067  5.044  7.30  0.035 0.93 23.433 17.653 17.571 17.553 17.286 17.077 17.027 17.060 16.955 16.553  0.039 
 1   9.67 -0.13  0.15479 -2.530 3.508  5.136 12.10  0.040 0.00 23.194 20.107 20.095 19.970 19.972 19.937 19.916 19.859 19.851 19.425  0.155 
 1   9.67 -0.11  0.02646 -5.100 2.963  4.629  8.70  0.039 0.74 25.493 19.424 19.411 19.313 18.965 18.698 18.619 18.656 18.529 18.117  0.020 
 1   9.67 -0.11  0.17066 -2.419 3.521  5.120 14.10  0.040 0.93 24.262 21.215 21.206 21.090 21.093 21.059 21.040 20.983 20.971 20.520  0.171 
 1   9.67 -0.09  0.05220 -5.218 2.990  5.280 11.30  0.040 0.00 29.116 23.151 23.136 22.979 22.642 22.408 22.342 22.366 22.157 21.504  0.052 
 1   9.67 -0.07  0.66074 -0.924 3.644  4.703 10.10  0.040 0.00 17.179 14.876 14.839 14.823 14.816 14.814 14.809 14.800 14.794 14.791  0.661 
 1   9.67 -0.07  0.01577 -4.473 3.086  4.354 10.20  0.040 0.90 25.581 19.799 19.643 19.793 19.558 19.359 19.309 19.335 19.272 19.006  0.014 
 1   9.67 -0.05  0.26510 -1.986 3.557  5.022 10.20  0.040 0.00 19.935 17.091 17.091 17.014 17.018 16.990 16.976 16.928 16.901 16.456  0.265 
 1   9.67 -0.05  0.44093 -1.509 3.588  4.887 11.10  0.040 0.97 18.931 16.271 16.274 16.207 16.195 16.179 16.160 16.129 16.109 15.977  0.441 
 1   9.67 -0.05  3.98693 -4.056 3.737  8.260 11.80  0.040 0.84 25.979 24.364 24.338 24.335 24.334 24.335 24.334 24.330 24.328 24.329  0.747 
 1   9.67 -0.03  0.59922 -1.108 3.623  4.761 11.90  0.040 0.76 19.054 16.552 16.538 16.494 16.483 16.474 16.461 16.442 16.430 16.387  0.599 
 1   9.67 -0.03  0.05945 -4.991 3.050  5.350 14.10  0.040 0.90 30.812 24.966 24.928 24.813 24.514 24.300 24.245 24.273 24.099 23.509  0.059 
 1   9.67 -0.01  0.06641 -4.555 3.155  5.380 11.60  0.040 0.00 27.758 22.430 22.274 22.321 22.116 21.949 21.928 21.962 21.869 21.376  0.066 
 1   9.67  0.01  0.85333 -0.404 3.711  4.563  9.30  0.040 0.85 14.686 12.730 12.688 12.682 12.679 12.681 12.678 12.673 12.671 12.669  0.853 
 1   9.67  0.01  0.10701 -2.973 3.460  5.227  9.90  0.040 0.00 22.103 18.815 18.788 18.581 18.575 18.540 18.525 18.429 18.470 17.958  0.107 
 1   9.67  0.01  0.02057 -5.138 2.956  4.660 10.60  0.040 0.00 28.216 22.113 22.108 22.010 21.653 21.371 21.286 21.332 21.240 20.949  0.021 
 1   9.67  0.01  0.09750 -3.119 3.442  5.259 12.70  0.040 0.79 25.057 21.541 21.468 21.221 21.189 21.169 21.128 21.029 21.080 20.578  0.097 
 1   9.67  0.03  0.08028 -3.548 3.373  5.330 10.10  0.040 0.00 23.739 20.041 19.930 19.635 19.585 19.578 19.516 19.410 19.482 18.994  0.080 
 1   9.67  0.03  0.67014 -0.927 3.640  4.697 11.10  0.040 0.00 18.187 15.860 15.824 15.806 15.798 15.796 15.790 15.780 15.774 15.770  0.670 
 1   9.67  0.05  0.57024 -1.197 3.612  4.783  9.10  0.039 0.00 16.861 14.361 14.348 14.306 14.293 14.285 14.272 14.253 14.242 14.234  0.570 
 1   9.67  0.05  0.05851 -5.023 3.042  5.342 10.20  0.040 0.90 26.975 21.107 21.073 20.951 20.645 20.428 20.371 20.398 20.216 19.607  0.059 
 1   9.67  0.07  0.09707 -3.130 3.439  5.256  9.00  0.039 0.00 21.594 18.224 18.182 17.939 17.924 17.892 17.870 17.765 17.828 17.334  0.097 
 1   9.67  0.07  0.94482 -0.167 3.740  4.485 11.80  0.040 0.00 16.986 15.357 15.326 15.323 15.321 15.323 15.322 15.318 15.316 15.317  0.945 
 1   9.67  0.07  0.05188 -5.227 2.988  5.277 12.10  0.040 0.00 29.938 23.966 23.952 23.795 23.456 23.220 23.152 23.176 22.966 22.312  0.052 
 1   9.67  0.09  0.03755 -4.853 3.052  5.021 10.60  0.040 0.00 27.503 21.710 21.631 21.609 21.342 21.136 21.086 21.113 20.990 20.532  0.038 
